sender,recipients,timestamp,thread_id,email_id_in_thread,num_recipients
0,4;35;82,2020-03-08 13:59:21+00:00,1001,0,3
0,6;228;240,2020-03-08 14:29:44+00:00,1000,0,3
0,33,2020-03-08 14:30:13+00:00,999,0,1
0,746,2020-03-08 17:06:22+00:00,998,0,1
0,1040,2020-03-08 18:55:46+00:00,997,0,1
0,33,2020-03-08 22:56:20+00:00,996,0,1
0,6;228;240;249;557,2020-03-08 23:55:07+00:00,995,0,5
0,1039,2020-03-09 00:37:42+00:00,994,0,1
0,33;136;208,2020-03-09 00:45:58+00:00,993,0,3
21,136,2020-03-09 01:01:00+00:00,968,1,1
0,33,2020-03-09 01:19:21+00:00,992,0,1
0,1037,2020-03-09 01:23:24+00:00,991,0,1
0,33,2020-03-09 01:24:37+00:00,990,0,1
0,33,2020-03-09 01:30:35+00:00,989,0,1
0,1034,2020-03-09 01:32:20+00:00,988,0,1
0,33,2020-03-09 01:32:52+00:00,987,0,1
0,81,2020-03-09 01:33:55+00:00,986,0,1
0,33,2020-03-09 01:37:26+00:00,985,0,1
0,794,2020-03-09 01:49:23+00:00,984,0,1
0,53,2020-03-09 02:59:07+00:00,983,0,1
0,861,2020-03-09 03:04:02+00:00,982,0,1
0,316;475;1030,2020-03-09 03:10:28+00:00,981,0,3
1024,0,2020-03-09 04:06:00+00:00,967,1,1
1014,0,2020-03-09 04:24:00+00:00,953,1,1
136,0;208;596,2020-03-09 05:29:00+00:00,980,1,3
1022,0,2020-03-09 05:42:00+00:00,961,1,1
30,0,2020-03-09 05:47:00+00:00,960,1,1
817,0;136,2020-03-09 05:57:00+00:00,958,2,2
1015,0,2020-03-09 07:10:00+00:00,955,1,1
676,0,2020-03-09 07:59:00+00:00,959,1,1
136,0;817,2020-03-09 08:25:00+00:00,958,1,2
1027,0,2020-03-09 08:43:00+00:00,978,1,1
1026,0,2020-03-09 09:00:00+00:00,977,1,1
1016,1017,2020-03-09 09:05:00+00:00,955,2,1
1019,0,2020-03-09 09:16:00+00:00,957,1,1
1018,0,2020-03-09 09:20:00+00:00,956,1,1
0,33,2020-03-09 09:57:48+00:00,980,0,1
980,0,2020-03-09 10:10:00+00:00,895,1,1
1005,0,2020-03-09 10:33:00+00:00,929,2,1
0,417,2020-03-09 10:49:10+00:00,979,0,1
933,4,2020-03-09 11:48:00+00:00,837,5,1
0,81,2020-03-09 12:57:57+00:00,978,0,1
0,1026,2020-03-09 13:18:02+00:00,977,0,1
0,1025,2020-03-09 16:02:31+00:00,976,0,1
0,750,2020-03-09 16:07:16+00:00,975,0,1
0,23,2020-03-09 17:16:15+00:00,974,0,1
0,101;292,2020-03-09 17:18:14+00:00,973,0,2
0,292,2020-03-09 17:19:45+00:00,972,0,1
0,1;2,2020-03-09 17:22:31+00:00,971,0,2
0,32,2020-03-09 17:23:24+00:00,970,0,1
0,23,2020-03-09 17:49:31+00:00,969,0,1
0,21,2020-03-09 18:23:56+00:00,968,0,1
7,8,2020-03-09 20:13:17+00:00,967,0,1
0,417,2020-03-09 23:21:36+00:00,966,0,1
0,101;292,2020-03-09 23:22:39+00:00,965,0,2
0,4,2020-03-09 23:43:06+00:00,964,0,1
0,1023,2020-03-09 23:53:18+00:00,963,0,1
0,81,2020-03-09 23:56:50+00:00,962,0,1
0,35;1022,2020-03-10 00:26:59+00:00,961,0,2
0,30,2020-03-10 00:30:13+00:00,960,0,1
0,676,2020-03-10 00:47:56+00:00,959,0,1
0,136;817,2020-03-10 00:58:15+00:00,958,0,2
996,0,2020-03-10 01:40:00+00:00,919,1,1
1012,0,2020-03-10 01:45:00+00:00,949,1,1
0,81,2020-03-10 02:09:14+00:00,957,0,1
0,82,2020-03-10 02:11:06+00:00,956,0,1
0,81,2020-03-10 02:20:57+00:00,955,0,1
1011,0,2020-03-10 05:03:00+00:00,947,1,1
958,228,2020-03-10 05:58:15+00:00,918,2,1
228,0;6,2020-03-10 06:39:00+00:00,918,1,2
349,0;228,2020-03-10 09:54:00+00:00,915,1,2
0,33,2020-03-10 10:16:29+00:00,954,0,1
0,1014,2020-03-10 10:45:53+00:00,953,0,1
933,4,2020-03-10 11:08:00+00:00,837,4,1
851,0,2020-03-10 11:33:00+00:00,713,1,1
1013,0,2020-03-10 12:05:00+00:00,951,1,1
0,33,2020-03-10 15:13:29+00:00,952,0,1
0,483,2020-03-10 15:59:26+00:00,1056,0,1
0,558,2020-03-10 16:21:12+00:00,951,0,1
0,33,2020-03-10 16:26:19+00:00,950,0,1
0,1012,2020-03-10 17:46:08+00:00,949,0,1
0,996,2020-03-10 17:54:45+00:00,919,0,1
0,292,2020-03-10 17:56:17+00:00,948,0,1
0,548,2020-03-10 18:57:59+00:00,1055,0,1
7,8,2020-03-10 21:25:59+00:00,947,0,1
0,8,2020-03-11 01:38:17+00:00,946,0,1
0,228;349,2020-03-11 01:59:54+00:00,915,0,2
0,6;228,2020-03-11 02:58:28+00:00,918,0,2
1010,0,2020-03-11 07:39:00+00:00,938,1,1
1007,0,2020-03-11 09:54:00+00:00,930,1,1
0,101,2020-03-11 10:12:10+00:00,945,0,1
0,32,2020-03-11 10:15:22+00:00,944,0,1
0,32,2020-03-11 10:19:13+00:00,943,0,1
0,33,2020-03-11 10:19:56+00:00,942,0,1
0,33,2020-03-11 10:20:35+00:00,941,0,1
0,33,2020-03-11 10:21:19+00:00,940,0,1
0,33,2020-03-11 10:23:48+00:00,939,0,1
0,238,2020-03-11 10:28:35+00:00,914,0,1
0,101,2020-03-11 11:53:45+00:00,938,0,1
0,33,2020-03-11 22:34:29+00:00,937,0,1
0,1009,2020-03-11 22:35:29+00:00,936,0,1
0,33,2020-03-11 23:08:05+00:00,935,0,1
0,81,2020-03-11 23:08:46+00:00,934,0,1
0,1008,2020-03-11 23:10:18+00:00,933,0,1
0,81,2020-03-11 23:14:07+00:00,932,0,1
0,1238,2020-03-11 23:30:25+00:00,1192,0,1
1001,0,2020-03-12 06:44:00+00:00,925,1,1
1002,0,2020-03-12 06:55:00+00:00,926,1,1
1003,0,2020-03-12 07:04:00+00:00,927,1,1
21,136,2020-03-12 07:18:00+00:00,924,1,1
693,136,2020-03-12 07:57:00+00:00,923,3,1
136,693,2020-03-12 08:07:00+00:00,923,2,1
136,0;21,2020-03-12 08:22:00+00:00,923,1,2
82,249,2020-03-12 08:23:00+00:00,913,1,1
933,4,2020-03-12 08:55:00+00:00,837,3,1
1005,0,2020-03-12 09:12:00+00:00,929,1,1
990,0,2020-03-12 10:17:00+00:00,905,1,1
0,33,2020-03-12 10:23:36+00:00,931,0,1
0,1007,2020-03-12 10:48:06+00:00,930,0,1
997,0,2020-03-12 11:02:00+00:00,921,1,1
998,0,2020-03-12 11:16:00+00:00,922,1,1
7,0;1005,2020-03-12 14:09:11+00:00,929,0,2
0,1004,2020-03-12 18:22:38+00:00,928,0,1
0,79,2020-03-12 23:06:46+00:00,927,0,1
0,101,2020-03-12 23:07:14+00:00,926,0,1
0,101,2020-03-12 23:10:14+00:00,925,0,1
0,21;136,2020-03-12 23:20:57+00:00,924,0,2
0,21;136,2020-03-13 01:23:58+00:00,923,0,2
0,82,2020-03-13 01:26:08+00:00,913,0,1
989,0,2020-03-13 01:53:00+00:00,904,1,1
0,101,2020-03-13 03:18:51+00:00,922,0,1
0,101,2020-03-13 03:19:54+00:00,921,0,1
933,4,2020-03-13 03:27:00+00:00,837,2,1
932,4;933,2020-03-13 03:30:00+00:00,837,1,2
291,0;208;292;293;440;514;515,2020-03-13 06:45:00+00:00,348,8,7
988,0,2020-03-13 08:23:00+00:00,903,1,1
0,33,2020-03-13 10:26:43+00:00,920,0,1
575,0,2020-03-13 11:06:00+00:00,406,2,1
0,101,2020-03-13 11:18:58+00:00,912,0,1
0,991,2020-03-13 11:22:03+00:00,911,0,1
0,32,2020-03-13 13:09:39+00:00,910,0,1
0,33,2020-03-13 13:10:05+00:00,909,0,1
0,33;292,2020-03-13 13:16:52+00:00,908,0,2
0,32,2020-03-13 13:18:32+00:00,907,0,1
0,32,2020-03-13 13:23:12+00:00,906,0,1
7,0;990,2020-03-13 15:52:12+00:00,905,0,2
7,0;989,2020-03-13 17:54:56+00:00,904,0,2
0,988,2020-03-14 00:32:38+00:00,903,0,1
877,0;878;879,2020-03-14 05:53:00+00:00,742,2,3
984,0,2020-03-14 06:44:00+00:00,899,1,1
985,0,2020-03-14 07:45:00+00:00,900,1,1
877,878;879;880;881,2020-03-14 07:48:00+00:00,742,1,4
969,0,2020-03-14 08:26:00+00:00,882,1,1
987,0,2020-03-14 08:33:00+00:00,902,1,1
970,0,2020-03-14 09:00:00+00:00,883,1,1
986,0,2020-03-14 09:04:00+00:00,901,1,1
136,0,2020-03-14 09:38:00+00:00,881,1,1
0,877;878;879;880;881,2020-03-14 12:37:15+00:00,742,0,5
0,987,2020-03-14 12:58:29+00:00,902,0,1
0,986,2020-03-14 13:05:46+00:00,901,0,1
0,985,2020-03-14 13:09:28+00:00,900,0,1
0,984,2020-03-14 13:10:59+00:00,899,0,1
0,983,2020-03-14 17:12:23+00:00,898,0,1
0,982,2020-03-14 17:14:36+00:00,897,0,1
0,981,2020-03-14 17:15:38+00:00,896,0,1
287,0;980,2020-03-14 17:49:09+00:00,895,0,2
0,33,2020-03-14 19:22:47+00:00,894,0,1
0,979,2020-03-14 23:11:42+00:00,893,0,1
0,33,2020-03-14 23:15:18+00:00,892,0,1
0,32,2020-03-14 23:16:32+00:00,891,0,1
0,292,2020-03-14 23:18:47+00:00,890,0,1
0,978,2020-03-14 23:19:29+00:00,889,0,1
0,977,2020-03-14 23:19:57+00:00,888,0,1
0,973,2020-03-14 23:21:17+00:00,887,0,1
0,33,2020-03-14 23:22:43+00:00,886,0,1
0,972,2020-03-14 23:23:16+00:00,885,0,1
0,971,2020-03-14 23:24:11+00:00,884,0,1
0,101,2020-03-15 01:00:13+00:00,883,0,1
0,969,2020-03-15 01:11:43+00:00,882,0,1
6,0,2020-03-15 01:38:00+00:00,869,1,1
959,0,2020-03-15 01:44:00+00:00,868,1,1
0,136,2020-03-15 01:58:46+00:00,881,0,1
123,0,2020-03-15 02:20:00+00:00,866,2,1
0,123,2020-03-15 02:46:00+00:00,866,1,1
693,0,2020-03-15 08:02:00+00:00,842,1,1
941,0,2020-03-15 09:15:00+00:00,844,1,1
939,0,2020-03-15 09:25:00+00:00,843,1,1
79,0,2020-03-15 10:13:00+00:00,839,1,1
918,136,2020-03-15 11:08:00+00:00,840,2,1
220,0,2020-03-15 12:18:00+00:00,818,2,1
220,0,2020-03-15 12:18:00+00:00,819,1,1
0,32,2020-03-15 13:15:29+00:00,880,0,1
0,968,2020-03-15 13:28:21+00:00,879,0,1
0,967,2020-03-15 14:17:01+00:00,878,0,1
0,966,2020-03-15 15:57:34+00:00,877,0,1
0,965,2020-03-15 15:57:49+00:00,876,0,1
0,4,2020-03-15 16:02:05+00:00,875,0,1
0,964,2020-03-15 17:17:01+00:00,874,0,1
0,963,2020-03-15 17:21:50+00:00,873,0,1
0,962,2020-03-15 17:28:26+00:00,872,0,1
0,961,2020-03-15 17:29:23+00:00,871,0,1
0,960,2020-03-15 17:30:08+00:00,870,0,1
0,6,2020-03-15 18:32:34+00:00,869,0,1
0,81,2020-03-15 18:33:06+00:00,868,0,1
0,958,2020-03-15 19:02:32+00:00,867,0,1
0,123,2020-03-15 19:08:54+00:00,866,0,1
0,957,2020-03-15 19:33:20+00:00,865,0,1
0,956,2020-03-15 22:52:24+00:00,864,0,1
0,955,2020-03-15 22:56:55+00:00,863,0,1
0,8,2020-03-15 22:57:17+00:00,862,0,1
0,954,2020-03-15 22:58:06+00:00,861,0,1
0,953,2020-03-15 22:58:19+00:00,860,0,1
0,952,2020-03-15 22:58:40+00:00,859,0,1
0,951,2020-03-15 23:00:03+00:00,858,0,1
0,950,2020-03-15 23:01:28+00:00,857,0,1
0,949,2020-03-15 23:02:51+00:00,856,0,1
0,948,2020-03-15 23:04:54+00:00,855,0,1
0,101;292,2020-03-15 23:06:03+00:00,854,0,2
0,947,2020-03-15 23:09:26+00:00,853,0,1
0,292,2020-03-15 23:09:44+00:00,852,0,1
0,946,2020-03-15 23:11:49+00:00,851,0,1
0,945,2020-03-15 23:37:15+00:00,850,0,1
0,944,2020-03-15 23:37:43+00:00,849,0,1
0,4,2020-03-15 23:38:20+00:00,848,0,1
0,943,2020-03-16 02:43:39+00:00,847,0,1
0,942,2020-03-16 02:48:23+00:00,846,0,1
0,101,2020-03-16 02:52:40+00:00,845,0,1
320,4,2020-03-16 03:19:00+00:00,822,2,1
4,0,2020-03-16 03:22:00+00:00,822,1,1
899,904,2020-03-16 03:35:00+00:00,780,3,1
123,0,2020-03-16 04:13:00+00:00,823,1,1
502,899,2020-03-16 06:17:00+00:00,780,2,1
79,0,2020-03-16 06:53:00+00:00,818,1,1
929,0,2020-03-16 07:00:00+00:00,821,1,1
82,136,2020-03-16 07:00:00+00:00,840,1,1
136,918,2020-03-16 08:14:00+00:00,800,5,1
928,0,2020-03-16 08:14:00+00:00,817,1,1
136,918,2020-03-16 08:43:00+00:00,800,3,1
918,136,2020-03-16 09:10:00+00:00,800,6,1
918,136,2020-03-16 09:16:00+00:00,800,4,1
927,0,2020-03-16 09:44:00+00:00,816,1,1
0,81,2020-03-16 10:07:03+00:00,843,0,1
0,101,2020-03-16 10:07:03+00:00,844,0,1
0,82,2020-03-16 10:07:04+00:00,842,0,1
0,101,2020-03-16 10:09:17+00:00,841,0,1
0,82;136,2020-03-16 11:03:39+00:00,840,0,2
0,81,2020-03-16 11:54:30+00:00,839,0,1
0,934,2020-03-16 16:55:29+00:00,838,0,1
0,4,2020-03-16 16:56:53+00:00,837,0,1
0,4,2020-03-16 16:58:37+00:00,836,0,1
0,101,2020-03-16 17:00:10+00:00,835,0,1
0,79,2020-03-16 17:04:59+00:00,834,0,1
0,82,2020-03-16 17:12:18+00:00,833,0,1
0,33,2020-03-16 17:19:42+00:00,832,0,1
0,676,2020-03-16 17:33:40+00:00,831,0,1
0,79,2020-03-16 17:34:42+00:00,830,0,1
0,4,2020-03-16 17:36:16+00:00,829,0,1
0,931,2020-03-16 17:45:28+00:00,828,0,1
0,79,2020-03-16 18:23:32+00:00,827,0,1
0,6;228,2020-03-16 18:31:15+00:00,826,0,2
0,238;279,2020-03-16 18:53:22+00:00,741,0,2
0,930,2020-03-16 20:23:09+00:00,825,0,1
0,33,2020-03-16 21:17:06+00:00,824,0,1
0,123,2020-03-16 21:17:44+00:00,823,0,1
0,4,2020-03-16 21:28:51+00:00,822,0,1
0,929,2020-03-16 23:19:56+00:00,821,0,1
0,101,2020-03-16 23:40:27+00:00,820,0,1
0,220,2020-03-17 00:22:45+00:00,819,0,1
0,79,2020-03-17 00:23:16+00:00,818,0,1
0,928,2020-03-17 00:27:13+00:00,817,0,1
0,4,2020-03-17 01:46:44+00:00,816,0,1
0,612,2020-03-17 02:48:31+00:00,815,0,1
0,53,2020-03-17 02:53:27+00:00,814,0,1
0,81,2020-03-17 02:54:15+00:00,813,0,1
0,101,2020-03-17 02:59:48+00:00,812,0,1
0,925,2020-03-17 03:00:44+00:00,811,0,1
0,101,2020-03-17 03:02:00+00:00,810,0,1
0,101,2020-03-17 03:04:31+00:00,809,0,1
550,0,2020-03-17 07:00:00+00:00,808,1,1
918,136,2020-03-17 10:15:00+00:00,800,2,1
922,0,2020-03-17 10:26:00+00:00,806,1,1
0,884,2020-03-17 11:17:11+00:00,744,0,1
0,4,2020-03-17 11:30:48+00:00,808,0,1
0,4,2020-03-17 14:42:33+00:00,807,0,1
287,0;4;292,2020-03-17 18:13:38+00:00,806,0,3
907,132;219,2020-03-18 03:27:00+00:00,785,2,2
907,132;219,2020-03-18 03:27:00+00:00,786,3,2
907,132;219,2020-03-18 03:27:00+00:00,788,3,2
920,0,2020-03-18 03:52:00+00:00,802,1,1
921,0,2020-03-18 04:01:00+00:00,803,1,1
919,0,2020-03-18 04:07:00+00:00,801,1,1
907,219,2020-03-18 04:10:58+00:00,785,1,1
907,219,2020-03-18 04:10:58+00:00,786,2,1
907,219,2020-03-18 04:10:58+00:00,788,2,1
732,0,2020-03-18 05:24:00+00:00,563,1,1
80,0,2020-03-18 05:51:00+00:00,781,0,1
80,0,2020-03-18 05:51:00+00:00,799,0,1
917,136,2020-03-18 06:49:00+00:00,800,1,1
909,0,2020-03-18 08:16:00+00:00,789,1,1
136,0,2020-03-18 09:25:00+00:00,786,1,1
136,0,2020-03-18 09:25:00+00:00,788,1,1
912,0,2020-03-18 09:51:00+00:00,792,1,1
911,0,2020-03-18 09:52:00+00:00,791,1,1
910,0,2020-03-18 09:58:00+00:00,790,1,1
908,0,2020-03-18 10:11:00+00:00,787,1,1
733,0,2020-03-18 11:24:00+00:00,564,1,1
0,6;228;558,2020-03-18 18:27:08+00:00,805,0,3
0,101,2020-03-18 19:07:06+00:00,804,0,1
0,101,2020-03-18 20:05:50+00:00,803,0,1
0,81,2020-03-18 20:07:28+00:00,802,0,1
0,101,2020-03-18 20:09:47+00:00,801,0,1
0,917,2020-03-18 23:03:32+00:00,800,0,1
0,824,2020-03-18 23:50:23+00:00,798,0,1
0,916,2020-03-18 23:52:29+00:00,797,0,1
0,915,2020-03-18 23:52:49+00:00,796,0,1
0,32,2020-03-18 23:54:24+00:00,795,0,1
0,914,2020-03-18 23:55:14+00:00,794,0,1
0,913,2020-03-18 23:56:42+00:00,793,0,1
0,101,2020-03-19 01:53:32+00:00,792,0,1
0,101,2020-03-19 01:54:06+00:00,791,0,1
0,101,2020-03-19 01:59:12+00:00,790,0,1
0,909,2020-03-19 02:05:42+00:00,789,0,1
0,4,2020-03-19 02:07:41+00:00,788,0,1
0,81,2020-03-19 02:12:30+00:00,787,0,1
0,136,2020-03-19 02:13:35+00:00,786,0,1
0,907,2020-03-19 02:20:05+00:00,785,0,1
0,6;228;558,2020-03-19 02:33:41+00:00,784,0,3
101,0,2020-03-19 03:11:00+00:00,776,1,1
898,0,2020-03-19 03:59:00+00:00,779,1,1
655,0,2020-03-19 05:13:00+00:00,497,2,1
136,0,2020-03-19 09:31:00+00:00,778,3,1
899,0,2020-03-19 09:33:00+00:00,780,1,1
0,136,2020-03-19 10:54:00+00:00,778,2,1
0,267,2020-03-19 12:29:22+00:00,783,0,1
0,161,2020-03-19 12:30:51+00:00,782,0,1
0,899,2020-03-20 02:39:21+00:00,780,0,1
0,898,2020-03-20 03:01:09+00:00,779,0,1
291,0;80;208;292;293;440;514;515,2020-03-20 04:54:00+00:00,348,7,8
136,0,2020-03-20 05:29:00+00:00,778,1,1
558,0,2020-03-20 07:36:00+00:00,745,1,1
897,0,2020-03-20 09:20:00+00:00,774,1,1
0,136,2020-03-20 10:42:16+00:00,778,0,1
0,81,2020-03-20 10:56:52+00:00,777,0,1
0,101,2020-03-20 11:52:45+00:00,776,0,1
0,6;228;558,2020-03-20 22:45:24+00:00,775,0,3
0,558,2020-03-20 23:47:21+00:00,745,0,1
0,897,2020-03-21 02:19:38+00:00,774,0,1
465,875,2020-03-21 05:25:00+00:00,738,2,1
715,714;719;721;723,2020-03-21 09:29:00+00:00,553,20,4
720,0,2020-03-21 10:11:00+00:00,764,1,1
0,896,2020-03-21 11:19:19+00:00,773,0,1
0,824,2020-03-21 11:35:58+00:00,772,0,1
0,895,2020-03-21 11:37:38+00:00,771,0,1
0,824,2020-03-21 11:38:11+00:00,770,0,1
0,855,2020-03-21 11:38:39+00:00,769,0,1
0,4,2020-03-21 11:39:16+00:00,768,0,1
0,894,2020-03-21 11:42:07+00:00,767,0,1
0,101;292,2020-03-21 11:44:54+00:00,766,0,2
0,893,2020-03-21 11:48:05+00:00,765,0,1
7,8,2020-03-21 16:43:19+00:00,764,0,1
0,33;292;417,2020-03-21 22:13:34+00:00,763,0,3
0,32,2020-03-21 22:13:55+00:00,762,0,1
0,292,2020-03-21 22:17:02+00:00,761,0,1
0,228,2020-03-21 23:02:34+00:00,760,0,1
329,484,2020-03-22 01:21:00+00:00,756,1,1
1,0;2,2020-03-22 01:24:00+00:00,757,1,2
715,719,2020-03-22 03:16:00+00:00,553,18,1
716,715,2020-03-22 05:01:00+00:00,553,17,1
0,892,2020-03-22 05:29:11+00:00,759,0,1
82,136,2020-03-22 07:10:00+00:00,751,1,1
889,0,2020-03-22 07:23:00+00:00,754,1,1
298,0,2020-03-22 07:33:00+00:00,753,1,1
123,0,2020-03-22 08:25:00+00:00,752,1,1
874,0,2020-03-22 09:31:00+00:00,737,0,1
883,0,2020-03-22 12:30:00+00:00,743,1,1
715,714;719,2020-03-22 12:35:00+00:00,553,19,2
0,891,2020-03-22 14:58:06+00:00,758,0,1
0,1,2020-03-22 17:28:59+00:00,757,0,1
0,329,2020-03-22 17:29:47+00:00,756,0,1
0,890,2020-03-22 21:23:08+00:00,755,0,1
0,101,2020-03-22 23:06:12+00:00,743,0,1
0,889,2020-03-22 23:27:37+00:00,754,0,1
0,298,2020-03-23 00:51:49+00:00,753,0,1
0,123,2020-03-23 00:56:30+00:00,752,0,1
870,0,2020-03-23 01:03:00+00:00,734,1,1
0,82,2020-03-23 01:23:55+00:00,751,0,1
0,376,2020-03-23 01:37:39+00:00,750,0,1
136,322,2020-03-23 05:17:00+00:00,639,5,1
721,715,2020-03-23 07:37:00+00:00,553,16,1
886,0,2020-03-23 08:53:00+00:00,747,1,1
885,0,2020-03-23 08:56:00+00:00,746,1,1
550,4,2020-03-23 09:26:00+00:00,704,2,1
876,0,2020-03-23 09:33:00+00:00,739,1,1
870,871,2020-03-23 09:49:00+00:00,734,2,1
875,0;16,2020-03-23 09:57:00+00:00,738,1,2
0,824,2020-03-23 11:32:09+00:00,749,0,1
873,0,2020-03-23 11:46:00+00:00,736,1,1
0,887,2020-03-23 12:25:31+00:00,748,0,1
0,886,2020-03-23 12:58:16+00:00,747,0,1
0,43,2020-03-23 12:58:59+00:00,746,0,1
0,558,2020-03-23 13:02:15+00:00,740,0,1
0,33,2020-03-23 13:40:42+00:00,739,0,1
0,16,2020-03-23 14:47:18+00:00,738,0,1
0,873,2020-03-23 16:48:31+00:00,736,0,1
0,872,2020-03-23 18:09:12+00:00,735,0,1
0,870,2020-03-23 18:14:25+00:00,734,0,1
0,43,2020-03-23 19:16:17+00:00,733,0,1
0,4,2020-03-23 19:45:21+00:00,732,0,1
860,0,2020-03-24 01:46:00+00:00,726,1,1
0,123,2020-03-24 01:57:00+00:00,723,2,1
0,123,2020-03-24 01:57:00+00:00,724,1,1
715,721,2020-03-24 02:17:00+00:00,553,14,1
123,0,2020-03-24 02:17:00+00:00,723,1,1
123,0,2020-03-24 02:17:00+00:00,724,0,1
855,0,2020-03-24 04:22:00+00:00,718,1,1
715,717;718;721,2020-03-24 06:02:00+00:00,553,13,3
34,832;834,2020-03-24 07:26:00+00:00,702,11,2
832,34;833;834;835,2020-03-24 07:34:00+00:00,702,10,4
721,715,2020-03-24 07:36:00+00:00,553,15,1
665,34;832;834;835,2020-03-24 07:41:00+00:00,702,9,4
34,665;832;834;835,2020-03-24 07:48:00+00:00,702,8,4
34,832;833;834;835,2020-03-24 08:00:00+00:00,702,7,4
859,0,2020-03-24 08:59:00+00:00,725,1,1
868,4,2020-03-24 09:05:00+00:00,730,2,1
634,0,2020-03-24 09:37:00+00:00,730,1,1
35,8;440,2020-03-24 10:16:00+00:00,729,2,2
44,0;4;45;46;50;51;52;53;56;57;58;59;60;62;64;65;66;67;68;86;228;229;230;412;862;863;864;865,2020-03-24 10:59:00+00:00,728,1,28
792,0,2020-03-24 11:19:00+00:00,642,1,1
867,0,2020-03-24 11:27:00+00:00,729,1,1
0,682,2020-03-24 11:47:49+00:00,731,0,1
861,0,2020-03-24 12:22:00+00:00,727,1,1
322,136,2020-03-24 12:58:00+00:00,639,4,1
0,634,2020-03-24 14:12:54+00:00,730,0,1
0,792,2020-03-24 15:26:47+00:00,642,0,1
0,4,2020-03-24 15:32:02+00:00,729,0,1
0,43,2020-03-24 15:33:11+00:00,728,0,1
0,101,2020-03-24 16:27:17+00:00,727,0,1
509,0,2020-03-24 17:48:57+00:00,726,0,1
0,101,2020-03-25 01:53:06+00:00,725,0,1
730,729,2020-03-25 03:57:00+00:00,562,2,1
852,4,2020-03-25 04:24:00+00:00,715,3,1
729,0,2020-03-25 04:27:00+00:00,562,1,1
34,665;833;834;835,2020-03-25 05:07:00+00:00,702,6,4
858,0,2020-03-25 07:58:00+00:00,722,0,1
856,0,2020-03-25 08:39:00+00:00,719,0,1
665,34;832;834;835,2020-03-25 09:24:00+00:00,702,5,4
35,0,2020-03-25 09:29:00+00:00,721,1,1
854,0,2020-03-25 09:50:00+00:00,717,1,1
0,123,2020-03-25 10:27:40+00:00,723,0,1
857,0,2020-03-25 10:35:00+00:00,720,1,1
0,35,2020-03-25 13:57:28+00:00,721,0,1
86,89;90;93;413,2020-03-25 14:16:00+00:00,651,5,4
0,857,2020-03-25 15:01:21+00:00,720,0,1
0,855,2020-03-25 17:20:55+00:00,718,0,1
0,854,2020-03-26 02:27:28+00:00,717,0,1
136,322,2020-03-26 04:25:00+00:00,639,3,1
398,849,2020-03-26 04:53:00+00:00,711,4,1
853,0,2020-03-26 05:02:00+00:00,716,1,1
558,0,2020-03-26 05:40:00+00:00,628,1,1
34,665;832;833;834;835,2020-03-26 06:52:00+00:00,702,4,5
4,0,2020-03-26 09:08:00+00:00,715,1,1
849,398,2020-03-26 09:23:00+00:00,711,3,1
0,4,2020-03-26 10:42:30+00:00,716,0,1
742,158,2020-03-26 12:59:00+00:00,574,3,1
0,4,2020-03-26 13:25:30+00:00,715,0,1
0,238,2020-03-26 16:19:31+00:00,714,0,1
322,136,2020-03-27 03:54:00+00:00,639,2,1
507,136;487,2020-03-27 06:03:00+00:00,639,1,2
35,8,2020-03-27 06:11:00+00:00,701,0,1
34,665;832;833;834;835,2020-03-27 06:18:00+00:00,702,3,5
79,665,2020-03-27 06:23:00+00:00,702,2,1
79,0;4,2020-03-27 06:24:00+00:00,702,1,2
132,66;219;583;773;840;841;842;843;844;845,2020-03-27 06:32:00+00:00,708,1,10
291,0;12;80;208;292;293;440;514;515,2020-03-27 07:39:00+00:00,348,6,9
848,0,2020-03-27 10:28:00+00:00,710,1,1
509,0,2020-03-27 11:23:56+00:00,639,0,1
398,849,2020-03-27 11:24:00+00:00,711,2,1
398,0,2020-03-27 11:27:00+00:00,711,1,1
850,0,2020-03-27 11:30:00+00:00,712,1,1
0,607,2020-03-27 11:55:00+00:00,432,1,1
0,77,2020-03-27 13:30:18+00:00,713,0,1
0,101,2020-03-27 15:56:36+00:00,712,0,1
0,398,2020-03-27 15:57:33+00:00,711,0,1
0,848,2020-03-27 17:48:31+00:00,710,0,1
0,4,2020-03-27 21:51:23+00:00,709,0,1
836,0,2020-03-28 01:14:00+00:00,703,1,1
728,0,2020-03-28 01:57:00+00:00,561,1,1
174,484,2020-03-28 02:57:00+00:00,700,1,1
830,0,2020-03-28 03:20:00+00:00,699,1,1
727,0,2020-03-28 03:48:00+00:00,560,1,1
839,35,2020-03-28 06:17:00+00:00,706,2,1
550,0,2020-03-28 07:27:00+00:00,707,1,1
4,0,2020-03-28 07:28:00+00:00,704,1,1
497,0;208;292,2020-03-28 10:55:00+00:00,705,1,3
35,0,2020-03-28 11:16:00+00:00,706,1,1
0,132,2020-03-28 12:29:31+00:00,708,0,1
509,0,2020-03-28 14:18:32+00:00,707,0,1
0,35,2020-03-28 16:19:28+00:00,706,0,1
0,208;292,2020-03-28 17:00:15+00:00,705,0,2
0,550,2020-03-28 17:15:57+00:00,704,0,1
0,81,2020-03-28 17:17:12+00:00,703,0,1
0,79,2020-03-28 17:52:04+00:00,702,0,1
0,276;293,2020-03-28 19:00:32+00:00,700,0,2
